stop_name,stop_lat,stop_lon,Routes Passing,Trips Passing,Degree,Betweenness,Score,Nearby Stops,Nearest Metro,Metro Line,Metro Distance (m),Walking Time (min),PR_norm,Degree_norm,Distance_norm,Routes_norm,Accessibility,LMCI,Betweenness_norm,PageRank_norm,Trips_norm,LMCI Category
Savda Jj Colony,28.681841,77.07312,1,1,0.000504795557799,0.0,5.7605018615723805e-05,"Surajmal Stadium (21 m), Maha Raja Surajmal Stadium (34 m), Nangloi JJ Colony (36 m), Nangloi JJ Colony-III (109 m), Nangloi JJ Colony (119 m)",Udyog Nagar,Green Line,759.84,9.12,0.0087068903701648,0.03999999999999303,0.04415385403019182,0.0,0.9558461459698082,0.295,0.0,0.0087068903701648,0.0,Poor
pachim vihar,28.678642,77.102432,1,1,0.000504795557799,0.0006150258398235,0.0001581357226315,"Paschim Vihar Super Bazar (West Metro Station) (166 m), Paschim Vihar (Super Market) (179 m), Paschim Vihar Market (188 m), Multan Nagar (299 m), Multan Nagar (303 m)",Paschim Vihar West,Green Line,20.21,0.24,0.06617914573995841,0.03999999999999303,0.0011239903285635495,0.0,0.9988760096714364,0.323,0.005220068909597199,0.06617914573995841,0.0,Poor
Videocon Tower,28.641722,77.20462,21,21,0.0015143866733972,0.0004426201922284,0.0001702463351823,"Panchkuian Road Banwari Lal Hospital (12 m), Panchkuian Road Banwai Lal Hospital (41 m), Balmiki Mandir Marg (195 m), Balmiki Mandir (208 m), Panchkuian Road (264 m)",Ramakrishna Ashram Marg,Blue Line,474.62,5.7,0.07310264462538328,0.19999999999999685,0.027560452295569894,0.06024096385542169,0.9724395477044301,0.35,0.0037567655773202567,0.07310264462538328,0.06024096385542169,Poor
sent. colam bus school,28.630325,77.207581,1,1,0.000504795557799,0.0,7.404113496482196e-05,"St. Colambas School (257 m), Gole Market (Sahitya Sadan) (270 m), Gurudwara Bangla Sahib (290 m), Gole Market (St. Columbas School) (283 m), Gole Market (Sahitya Sadan) (284 m)",Shivaji Stadium,Orange Line,839.31,10.07,0.01810323037744029,0.03999999999999303,0.04877722418603784,0.0,0.9512227758139622,0.296,0.0,0.01810323037744029,0.0,Poor
D P S School,28.600676,77.24086,1,1,0.000504795557799,2.6824306581106807e-05,0.0001299276098765,"Sunder Nagar Market (153 m), Sunder Nagar Market (156 m), Sunder Nagar (174 m), Sunder Nagar (177 m), Delhi Public School (211 m)",Khan Market,Violet Line,1406.76,16.88,0.050052889830113384,0.03999999999999303,0.08179007677109924,0.0,0.9182099232289007,0.294,0.00022767291996336848,0.050052889830113384,0.0,Poor
S J Madrasa,28.589886,77.21299,55,55,0.0020191822311963,0.0035662662903848,0.0003851868395138,"Lodhi Road Crossing (107 m), S J Madrasa (146 m), SJ Madrasa (353 m), Prithvi Raj Road (386 m), Prithvi Raj Road (429 m)",Jor Bagh,Yellow Line,391.24,4.7,0.1959816762127243,0.27999999999999875,0.022709607906562193,0.16265060240963855,0.9772903920934378,0.413,0.030268900232101947,0.1959816762127243,0.16265060240963855,Poor
Industrial Area Bawan Sec-3,28.778559,77.045586,1,1,0.000504795557799,0.0,0.0001389434181484,"DHAKKEWALA (82 m), Dhakewala (92 m), DSIDC Office Bawana (255 m), DSIDC Office Bawana (255 m), DSIDC Office Bawana (281 m)",Rithala,Red Line,8784.35,105.42,0.055207124453661036,0.03999999999999303,0.5110002117662937,0.0,0.48899978823370627,0.167,0.0,0.055207124453661036,0.0,Very Poor
Darya Pur Village,28.790796,77.003807,2,2,0.0010095911155981,3.894777807815608e-05,0.0002477046533055,"Bajitpur Mandir (1491 m), Bajitpur Mandir (1508 m), Nangal Crossing (1906 m), Bajitpur Village (1948 m), Bajitpur Village (1961 m)",Ghevra,Green Line,11722.93,140.68,0.11738468047974933,0.11999999999999496,0.6819596061612355,0.0030120481927710845,0.3180403938387645,0.143,0.00033057161549833393,0.11738468047974933,0.0030120481927710845,Very Poor
Prahlad Pur,28.742144,77.086075,1,1,0.000504795557799,0.0,0.0001084223396044,"ROHINI SECTOR 25 Deep Vihar (189 m), Krishna Colony (197 m), Krishna Colony (544 m), Deep Vihar (553 m), Deep Vihar (575 m)",Rithala,Red Line,3137.5,37.65,0.03775857241758829,0.03999999999999303,0.18248029526271817,0.0,0.8175197047372819,0.261,0.0,0.03775857241758829,0.0,Poor
Shahadra Road,28.677298,77.322006,1,1,0.000504795557799,5.223502076708103e-05,8.440135288698666e-05,"Shahdara Border GT Road (91 m), Shahdara Border Circle (94 m), Govt School Dilshad Garden (121 m), Shahdara Border GT Road (134 m), Shahdara Border Seemapuri Road (132 m)",Dilshad Garden,Red Line,165.97,1.99,0.02402604864414538,0.03999999999999303,0.00960395048857509,0.0,0.9903960495114249,0.309,0.00044334788921495506,0.02402604864414538,0.0,Poor
HOTEL SAMRAT ASHOK,28.595249,77.199547,4,4,0.000504795557799,0.0,9.270068753149248e-05,"HOTEL SAMRAT ASHOK (30 m), Ashoka Hotel (351 m), Race Course (352 m), Ashoka Hotel (359 m), Race Course (396 m)",Lok Kalyan Marg,Yellow Line,484.39,5.81,0.02877068347743533,0.03999999999999303,0.02812884699070788,0.009036144578313254,0.9718711530092922,0.306,0.0,0.02877068347743533,0.009036144578313254,Poor
Vidhya Vihar Marg,28.721689,77.127518,3,3,0.0015143866733972,0.0136618802674808,0.0004161786576694,"Ayodhya Apartments (6 m), Ayodhya Apartments (15 m), VIDYA VIHAR MARG (175 m), DC Chowk Rohini (255 m), Vidya Marg Crossing (359 m)",Rohini West,Red Line,1400.68,16.81,0.21369934470864307,0.19999999999999685,0.08143635724741051,0.00602409638554217,0.9185636427525895,0.377,0.11595603276015563,0.21369934470864307,0.00602409638554217,Poor
Model Basti,28.666727,77.169556,57,57,0.002776375567895,0.0102916210748247,0.0002821137116449,"Daya Basti Flyover (53 m), Daya Basti Flyover (57 m), Daya Basti Flyover (66 m), Daya Basti Flyover (70 m), Zakhira Flyover (446 m)",Shastri Nagar,Red Line,1268.5,15.22,0.13705594616198094,0.4000000000000095,0.0737464482603748,0.1686746987951807,0.9262535517396252,0.411,0.08735075459181542,0.13705594616198094,0.1686746987951807,Poor
Kendriya Terminal (Church Road),28.6175,77.203758,101,101,0.0025239777889954,0.0006224388039092,0.0003874987389745,"Kendriya Terminal (Church Road) (7 m), Kendriya Terminal (Church Road) (17 m), Kendriya Terminal (Church Road) (23 m), Kendriya Terminal (Church Road) (31 m), Gurudwara Rakab Ganj (246 m)",Central Secretariat,Yellow Line,852.76,10.23,0.19730336273124097,0.36000000000000065,0.049559712277092695,0.30120481927710846,0.9504402877229073,0.434,0.005282986889373184,0.19730336273124097,0.30120481927710846,Poor
Dwarka Sec-18 Global School,28.589802,77.038887,2,2,0.000504795557799,0.0005897098521629,0.0001916489255933,"Dwarka Sec-18 Global School (12 m), dwarka sec-18A (241 m), dwarka sec-18A (246 m), Dwarka S 17D C (528 m), Dwarka Sec 17A (536 m)",Dwarka Sector 12,Blue Line,324.55,3.89,0.08533826113397808,0.03999999999999303,0.01882974688110137,0.0030120481927710845,0.9811702531188986,0.323,0.005005197937442974,0.08533826113397808,0.0030120481927710845,Poor
dwarka sec-18A,28.588543,77.040901,2,2,0.000504795557799,0.0010923423773844,9.250018207649591e-05,"dwarka sec-18A (22 m), Dwarka Sec-18 Global School (241 m), Dwarka Sec-18 Global School (242 m), Dwarka Sector-11 SBI (312 m), Dwarka Sector-11 SBI (311 m)",Dwarka Sector 12,Blue Line,409.65,4.92,0.028656056798696556,0.03999999999999303,0.023780656661678907,0.0030120481927710845,0.976219343338321,0.308,0.009271321810570082,0.028656056798696556,0.0030120481927710845,Poor
dwarka sec-11,28.582857,77.050293,2,2,0.0007571933366986,7.55995921326865e-06,9.92733345497564e-05,"dwarka sec-11 (18 m), Dwarka Sec-10 Terminal (306 m), Dwarka Sec-10 Terminal (302 m), Pritibha School (343 m), Pritibha School (347 m)",Dwarka Sector 11,Blue Line,406.57,4.88,0.03252819071452677,0.0800000000000019,0.02360146979770501,0.0030120481927710845,0.976398530202295,0.314,6.416560978695108e-05,0.03252819071452677,0.0030120481927710845,Poor
Pritibha School,28.585354,77.052429,4,4,0.0007571933366986,6.590418611774196e-05,0.0001714405562686,"Pritibha School (18 m), Dwarka Sector-18/18A (160 m), dwarka sec-11 (344 m), dwarka sec-11 (347 m), Dwarka Sec-10 Terminal (499 m)",Dwarka Sector 11,Blue Line,316.72,3.8,0.07378536718175825,0.0800000000000019,0.018374216639245648,0.009036144578313254,0.9816257833607543,0.326,0.0005593657545579877,0.07378536718175825,0.009036144578313254,Poor
Dwarka Sector-6/10- 5/11 Xing,28.592068,77.058128,5,5,0.0012619888944977,0.0007998337952455,0.0002618457226363,"Dwarka Sector-6/10- 5/11 Xing (11 m), Sec-6  and  10 Market (172 m), Dwarka Sec 6-10 Market (239 m), Dwarka Sec 6-10 Market (240 m), Kaveri Apartments (279 m)",Dwarka Sector 11,Blue Line,1053.95,12.65,0.12546896831736512,0.1600000000000038,0.061264454213102046,0.012048192771084338,0.938735545786898,0.34,0.00678863757757619,0.12546896831736512,0.012048192771084338,Poor
Kaveri Appartment Dwarka Sec-6,28.594261,77.059967,7,7,0.0017667844522968,0.0023338993447517,0.0004052467871004,"Kaveri Apartments (20 m), Kaveri Appartment Dwarka Sec-6 (21 m), Kaveri Apartments (23 m), Dwarka Sector-6/10- 5/11 Xing (302 m), Dwarka Sector-6/10- 5/11 Xing (302 m)",Dwarka Sector 11,Blue Line,1345.7,16.15,0.2074497191523304,0.2400000000000057,0.07823775537036994,0.01807228915662651,0.9217622446296301,0.37,0.019809111453209727,0.2074497191523304,0.01807228915662651,Poor
dwarka sec-5,28.597643,77.062843,2,2,0.000504795557799,2.3752679368154258e-05,7.520605966966344e-05,"dwarka sec-5 (18 m), Dhauladhar Apartments Sec-5 (76 m), Dhauladhar Apartments Sec-5 (75 m), Dwarka Sector-5 (176 m), Dwarka Sec 2-6 (208 m)",Dwarka Sector 10,Blue Line,1911.01,22.93,0.01876920452711624,0.03999999999999303,0.11112610799150141,0.0030120481927710845,0.8888738920084986,0.278,0.00020160229873417303,0.01876920452711624,0.0030120481927710845,Poor
Palam More NH 8 Crossing,28.578783,77.129318,1,1,0.000504795557799,0.0,0.0002105296800599,"Palam Mor (539 m), Palam Mor (568 m), NHW 8 Crossing (1078 m), Raksha Sampada Bhawan (1112 m), NHW 8 Crossing (1111 m)",Delhi Cantonment,Pink Line,1757.51,21.09,0.09613217283391524,0.03999999999999303,0.1021958535694256,0.0,0.8978041464305744,0.299,0.0,0.09613217283391524,0.0,Poor
DSIDC Sec-1 (Bawana),28.785521,77.041389,1,1,0.000504795557799,0.0,9.561845759015002e-05,"DSIDC Bawana/ Dhakewala (36 m), Industrial Area Bawana (43 m), Dhakewala Bawana (74 m), DSIDC Office Bawana (591 m), DSIDC Office Bawana (600 m)",Rithala,Red Line,9629.95,115.56,0.03043873929742828,0.03999999999999303,0.5601951507845825,0.0,0.4398048492154175,0.146,0.0,0.03043873929742828,0.0,Very Poor
Jouti X-lng,28.747839,76.98024,1,1,0.000504795557799,0.0,0.000141432929017,"Jayanti X-lng (131 m), Jonti Crossing (270 m), Jounti Border (270 m), Jonti Crossing (272 m), Jonti Crossing (302 m)",Tikri Kalan,Green Line,6764.19,81.17,0.05663034938565398,0.03999999999999303,0.3934722458164521,0.0,0.6065277541835479,0.202,0.0,0.05663034938565398,0.0,Very Poor
Jagatpur Xing,28.715994,77.221512,1,1,0.000504795557799,0.0,9.842897491508506e-05,"gali no. 5 wazira bad jagatpur xing (405 m), Gopal Pur / Jagat Pur Crossing (399 m), Gopal Pur / Jagat Pur Crossing (436 m), Nehru Vihar (499 m), Mukherji Nagar Baandh (531 m)",Vishwa Vidyalaya,Yellow Line,2415.67,28.99,0.03204547995443738,0.03999999999999303,0.14048599200873127,0.0,0.8595140079912688,0.272,0.0,0.03204547995443738,0.0,Poor
Punjab Kesari,28.696243,77.155525,10,10,0.0015143866733972,0.00045727262768,0.0002120330458211,"Punjab Kesari (Subhash Palace Depot) (31 m), Punjab Kesari (41 m), Wazirpur Depot / Subhash Place Depot (166 m), Wazirpur Depot / Subhash Place Depot (168 m), Netaji Subash Place/Wazirpur Depot (176 m)",Netaji Subhash Place,Red Line,282.68,3.39,0.09699162987032803,0.19999999999999685,0.01639385272701463,0.02710843373493976,0.9836061472729853,0.354,0.0038811290069490465,0.09699162987032803,0.02710843373493976,Poor
PVC Market,28.687138,76.974701,13,13,0.0012619888944977,0.0007944185019689,0.0002027457672984,"Pvc Market (33 m), Tikri Village (326 m), Tikri Hospital (353 m), Tikri Hospital (367 m), Tikari Village (383 m)",Tikri Kalan,Green Line,246.75,2.96,0.09168219880473785,0.1600000000000038,0.014303533239163264,0.03614457831325301,0.9856964667608368,0.349,0.006742674949278097,0.09168219880473785,0.03614457831325301,Poor
NITHARI VILLAGE,28.67527,77.142563,1,1,0.000504795557799,0.0195387353918839,0.0005446554323404,"Punjabi Bagh Terminal (155 m), Punjabi Bagh Ring Road (209 m), Punjabi Bagh (223 m), Punjabi Bagh Terminal (Rohtak Road) (248 m), Punjabi Bagh Terminal (Rohtak Road) (253 m)",Punjabi Bagh West,Pink Line,550.56,6.61,0.28714804951250483,0.03999999999999303,0.03197845568848479,0.0,0.9680215443115152,0.393,0.16583619507968914,0.28714804951250483,0.0,Poor
Turkman Gate / G B Pant Hosipatal,28.641701,77.233299,1,1,0.000504795557799,0.0,8.135320885657902e-05,"Turkman Gate / GB Pant Hospital (22 m), Delite Cinema (177 m), Delite Cinema (194 m), LNJP Hospital (231 m), LNJP Hospital (282 m)",Delhi Gate,Violet Line,782.28,9.39,0.02228345951344549,0.03999999999999303,0.04545935832485879,0.0,0.9545406416751412,0.298,0.0,0.02228345951344549,0.0,Poor
MCD Toll- Gurgaon,28.505457,77.095032,4,4,0.000504795557799,0.000725558370729,0.0001315502223411,"MCD Toll- Gurgaon (46 m), Shankar Chowk (548 m), Shankar Chowk (594 m), HR Border (942 m), HR Border (958 m)",Sikandarpur,Yellow Line,2687.92,32.26,0.05098051884499691,0.03999999999999303,0.15632483087785273,0.009036144578313254,0.8436751691221472,0.274,0.0061582204322136735,0.05098051884499691,0.009036144578313254,Poor
Gurugram Sec 14,28.473928,77.054932,8,8,0.000504795557799,0.0010083167011629,0.0002383466710727,"Gurugram Sec 14 (20 m), MDI (210 m), MDI (219 m), MDI (223 m), Gurgaon Sec 14 (802 m)",IFFCO Chowk,Yellow Line,1721.95,20.66,0.1120348289105703,0.03999999999999303,0.10012705977627238,0.021084337349397592,0.8998729402237277,0.308,0.008558148815793786,0.1120348289105703,0.021084337349397592,Poor
Shri Mata Sheetla Devi Mandir,28.479027,77.031479,8,8,0.000504795557799,0.0005042857920249,0.0003419901689395,"Shri Mata Sheetla Devi Mandir (13 m), Sheetla Mata Mandir (356 m), Sheetla Mata Mandir (376 m), Gurugram Sector 24 (1049 m), Gurgaon Sec 24 (1110 m)",IFFCO Chowk,Yellow Line,4077.59,48.93,0.1712866329751735,0.03999999999999303,0.23717243128649185,0.021084337349397592,0.7628275687135082,0.281,0.004280156074834559,0.1712866329751735,0.021084337349397592,Poor
Shri Mata Sheetla Devi Mandir,28.47912,77.031555,8,8,0.000504795557799,0.0005042857920249,0.0003419901689395,"Shri Mata Sheetla Devi Mandir (13 m), Sheetla Mata Mandir (352 m), Sheetla Mata Mandir (373 m), Gurugram Sector 24 (1040 m), Gurgaon Sec 24 (1101 m)",IFFCO Chowk,Yellow Line,4072.16,48.87,0.1712866329751735,0.03999999999999303,0.236856527172408,0.021084337349397592,0.763143472827592,0.282,0.004280156074834559,0.1712866329751735,0.021084337349397592,Poor
Gurugram Sec 14,28.474005,77.055115,8,8,0.000504795557799,0.0010083167011629,0.0002383466710727,"Gurugram Sec 14 (20 m), MDI (191 m), MDI (200 m), MDI (205 m), Gurgaon Sec 14 (806 m)",IFFCO Chowk,Yellow Line,1705.04,20.46,0.1120348289105703,0.03999999999999303,0.09914327735101308,0.021084337349397592,0.900856722648987,0.309,0.008558148815793786,0.1120348289105703,0.021084337349397592,Poor
MDI,28.474226,77.057045,15,15,0.0010095911155981,0.0040322472731035,0.0003038809779904,"MDI (10 m), MDI (25 m), Gurugram Sec 14 (191 m), Gurugram Sec 14 (210 m), Sukhrali (626 m)",IFFCO Chowk,Yellow Line,1520.5,18.25,0.14950004373752931,0.11999999999999496,0.0884071916764211,0.04216867469879518,0.9115928083235789,0.34,0.03422394192766957,0.14950004373752931,0.04216867469879518,Poor
MCD Toll- Gurgaon,28.505613,77.094597,4,4,0.000504795557799,0.000725558370729,0.0001315502223411,"MCD Toll- Gurgaon (46 m), Shankar Chowk (537 m), Shankar Chowk (587 m), HR Border (918 m), HR Border (933 m)",Sikandarpur,Yellow Line,2702.36,32.43,0.05098051884499691,0.03999999999999303,0.15716491474661348,0.009036144578313254,0.8428350852533866,0.274,0.0061582204322136735,0.05098051884499691,0.009036144578313254,Poor
Karol Bagh Terminal,28.648399,77.200699,142,142,0.0012619888944977,0.0019808893574036,0.000216730793109,"Karol Bagh Terminal (5 m), Karol Bagh Terminal (41 m), Karol Bagh Terminal (48 m), Faiz Road (125 m), Faiz Road (150 m)",Jhandewalan,Blue Line,458.63,5.5,0.09967727834395827,0.1600000000000038,0.026630193219289812,0.42469879518072295,0.9733698067807102,0.407,0.01681291789447739,0.09967727834395827,0.42469879518072295,Poor
Mubarakpur Dabas,28.711065,77.037903,13,13,0.0010095911155981,7.289932310388532e-05,0.0001820199118088,"Mubarakpur Dabas (6 m), Mubarakpur Dabas (33 m), Mubarakpur School (385 m), Mubarakpur School (403 m), Mubarakpur Xing (952 m)",Rajdhani Park,Green Line,3241.31,38.9,0.0798334639220218,0.11999999999999496,0.1885197070643839,0.03614457831325301,0.8114802929356161,0.287,0.0006187374016260516,0.0798334639220218,0.03614457831325301,Poor
Gole Market (Sahitya Sadan),28.628923,77.205147,22,22,0.0010095911155981,0.0,0.000131576534956,"Gole Market (St. Columbas School) (5 m), Gole Market (Sahitya Sadan) (16 m), St. Colambas School (29 m), sent. colam bus school (284 m), NDPO (Kharak Singh Marg) (315 m)",Patel Chowk,Yellow Line,1091.12,13.09,0.05099556146643067,0.11999999999999496,0.06342691386696886,0.06325301204819278,0.9365730861330311,0.321,0.0,0.05099556146643067,0.06325301204819278,Poor
Sanjay Lake Trilokpuri,28.62015,77.295502,2,2,0.0007571933366986,1.1956026960552394e-05,0.0001316198751697,"Sanjay Lake Trilokpuri (44 m), Govt Model School / Ambedkar Park (184 m), Sanjay Lake NH-24 (174 m), Government M S (194 m), Sanjay Lake NH-24 (188 m)",East Vinod Nagar – Mayur Vihar-II,Pink Line,968.7,11.62,0.05102033857163385,0.0800000000000019,0.05630481779953876,0.0030120481927710845,0.9436951822004612,0.308,0.00010147749993235444,0.05102033857163385,0.0030120481927710845,Poor
Karkardooma DDA Flats,28.652288,77.301935,3,3,0.0010095911155981,0.0001834901714184,0.0001910543473401,"DDA Flats Karkardooma (25 m), Karkardooma DDA Flats (27 m), DDA Flats Kakarduma (46 m), Sharda Enclave (151 m), Sharda Enclave (179 m)",Karkarduma,Blue Line branch,542.71,6.51,0.08499834753703486,0.11999999999999496,0.031521761895564306,0.00602409638554217,0.9684782381044357,0.331,0.0015573838967688396,0.08499834753703486,0.00602409638554217,Poor
Okhla Sabzi Mandi,28.558416,77.263008,2,2,0.0007571933366986,3.9648449096396975e-08,0.0001366084373415,"Okhla Sabzi Mandi (21 m), S.N.P. Depot (179 m), Laghu Udyog Sansthan (ModiMill) (275 m), SNPD (347 m), Laghu Udyog Sansthan(ModiMill) (383 m)",Okhla NSIC,Magenta Line,471.66,5.66,0.05387224259312352,0.0800000000000019,0.027388246737984588,0.0030120481927710845,0.9726117532620154,0.318,3.365186030252722e-07,0.05387224259312352,0.0030120481927710845,Poor
Madanpur Khadar Crossing,28.532049,77.304787,42,42,0.0025239777889954,0.0074993119722931,0.0006894838886211,"Madanpur Khadar Crossing (31 m), Madanpur Khadar JJ Colony (994 m), Madanpur Khadar JJ Colony (1022 m), Shaheen Bagh (1205 m), Shaheen Bagh (1227 m)",Kalindi Kunj,Magenta Line,1464.31,17.57,0.36994482394741934,0.36000000000000065,0.0851381949599622,0.12349397590361448,0.9148618050400378,0.449,0.06365086267134995,0.36994482394741934,0.12349397590361448,Poor
NTP ECO Park,28.516062,77.311707,2,2,0.000504795557799,8.185363019393525e-05,0.0002416349713599,"NTP ECO Park (11 m), Onida Factory (1400 m), Onida Factory (1402 m), NTPC (1480 m), Power House (1488 m)",Mohan Estate,Violet Line,1721.07,20.65,0.11391471263056162,0.03999999999999303,0.1000758635294227,0.0030120481927710845,0.8999241364705773,0.305,0.0006947376231145819,0.11391471263056162,0.0030120481927710845,Poor
Meethapuur Chowk,28.50036,77.316246,6,6,0.000504795557799,7.080399577319134e-05,0.0001649121595441,"Meethapuur Chowk (16 m), Power House Gate No. 3 (459 m), Power House Gate No. 3 (465 m), Jaitpur Crossing (1399 m), Jaitpur Crossing (1400 m)",Badarpur Border,Violet Line,1619.51,19.43,0.0700531573322489,0.03999999999999303,0.09416735122254309,0.015060240963855425,0.905832648777457,0.298,0.0006009531845311668,0.0700531573322489,0.015060240963855425,Poor
