stop_name,stop_lat,stop_lon,Routes Passing,Trips Passing,Degree,Betweenness,Score,Nearby Stops
Dichau Village,28.639866,76.984045,17,17,0.001514386673397274,0.002054521635251889,0.0002682512542989327,"Dichau Village (13 m), Dichau Kalan School (375 m), Dichau Kalan School (389 m), Dichaon Kalan Village (489 m), Neelwal Crossing (1236 m)"
Hiran Kudna Shiv Mandir,28.672003,76.996318,8,8,0.0002523977788995457,0.0,4.857214716372406e-05,"Hiran Kudna Shiv Mandir (8 m), Hiran Kudna Village (181 m), Hiran Kudna Village (189 m), Hiran Kudna Village (254 m), Hiran Kudna Village (255 m)"
Hiran Kudna Village,28.673279,76.998477,10,10,0.001514386673397274,0.001229700181634854,0.000337948691316796,"Hiran Kudna Village (8 m), Hiran Kudna Village (238 m), Hiran Kudna Village (241 m), Hiran Kudna Shiv Mandir (246 m), Hiran Kudna Shiv Mandir (254 m)"
Digambar Jain Mandir,28.682567,76.992433,3,3,0.0010095911155981827,6.41370509663783e-05,0.0001403417324047073,"Digambar Jain Mandir (88 m), Ghevra Crossing (Neelwal Road) (331 m), Ghevra Crossing Rohtak Road (344 m), Gahevra Xing (407 m), Ghevra Crossing Rohtak Road (407 m)"
Tikri Border Metro Station,28.6877333469808,76.9653419819687,25,25,0.000757193336698637,2.548828870482663e-08,0.00017453361798639474,"Tikri Border Metro Station (38 m), PVC Market (58 m), Tikri Border (77 m), Tikri Border (81 m), PVC Market (77 m)"
Mangolpuri K Block (Sanjay Gandhi Hospital),28.694728,77.081911,10,10,0.000757193336698637,3.017564695162767e-05,7.279108576763506e-05,"Mangolpuri K Block (Sanjay Gandhi Hospital) (16 m), Mangolpuri S Block (199 m), Mangolpuri S Block (225 m), S Block Mangol Puri (238 m), Mangol Puri S Block (249 m)"
Mangol Puri J Block,28.697888,77.083427,11,11,0.000757193336698637,2.4260776161628046e-05,0.00012007949610749416,"Mangol Puri J Block (38 m), Mangolpuri K Block (Sanjay Gandhi Hospital) (377 m), Mangolpuri K Block (Sanjay Gandhi Hospital) (380 m), Sultan Puri Police Station (427 m), Mangolpuri S Block (568 m)"
Inderpuri Krishi Kunj Terminal,28.637742,77.146238,4,4,0.0005047955577990914,0.0,9.014031470744923e-05,"Inderpuri (Krishi Kunj) (13 m), Inder Puri (Krishi Kunj) (70 m), Inder Puri Krishi Kunj (98 m), Loha Mandi (280 m), Loha Mandi (284 m)"
Loknayak Puram,28.66102,77.01195,8,8,0.0005047955577990914,0.000584762807184145,0.00017800990982202474,"Loknayak Puram (26 m), bakkar wala flat (272 m), Bakkarwala Village Crossing (490 m), Bakkarwala Village Crossing (521 m), bakkar wala jj colony (620 m)"
Baprola School,28.638365,77.007943,48,48,0.0012619888944977284,0.0002929250754539505,0.00026701266212539716,"Baprola School (3 m), Baprola School (25 m), Baprola Village (432 m), Baprola Village (444 m), Jai Vihar Block 2 (457 m)"
Jai Vihar,28.631516,77.000557,50,50,0.0010095911155981827,0.004403213711472417,0.00011123424017948647,"Jai Vihar (2 m), Jai Vihar (18 m), AirForce Station (BaniCamp) (269 m), AirForce Station (BaniCamp) (275 m), Bunny Camp (279 m)"
Katevara Village,28.8042,76.9753,2,2,0.0005047955577990914,6.372072176206657e-08,0.00011270714405636417,"Katevara Village (10 m), Katewara Village (177 m), Katewara Village (187 m), Katewara Village (187 m), Katewara Colony (565 m)"
Mangeshpur,28.818,76.9739,2,2,0.0005047955577990914,3.398885257489891e-06,0.00017400899166688995,"Mungeshpur Village (13 m), Mangeshpur (111 m), Mungesh Pur Village (112 m), B R International School (600 m), B.R. International School (614 m)"
Auchandi Border,28.8289,76.9891,28,28,0.001514386673397274,0.0010743540409719019,0.0005345396524419441,"Auchandi Border (28 m), Auchandi Bordr (83 m), Auchandi Border (92 m), Auchandi Border (110 m), Auchandi Village (999 m)"
Shri Krishna Apartments,28.744021,77.126259,9,9,0.0005047955577990914,0.0,7.798692977202271e-05,"Rohini Sector-16 (21 m), Engineering College (21 m), Rohini Sector-16 (26 m), Sri Krishan Apartments (31 m), sardar colony (123 m)"
Rohini Sec 18 B-7 Road,28.743222,77.132039,15,15,0.001514386673397274,0.0001248005497068075,0.00017329928470956657,"Rohini Sec 18 B-7 Road (31 m), Badli Telephone Exchange (251 m), Rohini DTC Depot 4 (254 m), Rohini Sec-17 Crossing (266 m), Rohini DTC Depot 4 (265 m)"
Rohini Sec-18 B-Block,28.7358,77.1377,1,1,0.0005047955577990914,1.1032377731470748e-06,8.096231798527016e-05,"Rohini Sec 18 B Block (15 m), Rohini Sec 18 Block (30 m), Badli School (325 m), Badli School (336 m), Jail Road Sector 18 (348 m)"
Bhajanpura,28.703412,77.264019,89,89,0.0020191822311963654,0.006305071530716225,0.0003781673007813237,"Bhajanpura (9 m), Bhajanpura (31 m), Bhajanpura (76 m), Bhajan Pura (86 m), Chand Bagh (95 m)"
Gandhi Vihar Crossing,28.720951,77.218478,1,1,0.0005047955577990914,0.0,8.136697872849546e-05,"Gandhi Vihar (160 m), Gandhi Vihar (245 m), Wazirabad Village (Burari) (358 m), gali no. 5 wazira bad jagatpur xing (452 m), Check Post (Burari) (544 m)"
Acharya Narendra Dev College Govindpuri,28.538467,77.263233,1,1,0.0005047955577990914,0.0004710474457175108,7.326196143187732e-05,"Govind Puri (143 m), Ram Puri / Govind Puri (166 m), Govind Puri (176 m), Govindpuri Gali No 5 (211 m), Govindpuri Gali No 5 (220 m)"
Holambi Kalan Terminal,28.801906,77.096118,26,26,0.0020191822311963654,0.0019900330446262077,0.0003875257782115037,"Holambi Kalan Terminal (12 m), Holambi Kalan (77 m), Holambi Kalan (111 m), Holambi Khurd (222 m), Holambi Khurad (233 m)"
Holambi Khurd,28.799903,77.096104,25,25,0.0017667844522968198,0.004400511619641807,0.0002472374745822734,"Holambi Khurad (11 m), Holambi Khurd (22 m), Holambi Kalan Terminal (220 m), Holambi Kalan Terminal (222 m), Holambi Kalan (299 m)"
KharKhari Jatmal Village,28.5783673105777,76.9554896306242,7,7,0.001514386673397274,0.009118031856431084,0.00034594140337388714,"KharKhari Jatmal Village (37 m), KharKhari Jatmal / Surhera Crossing (483 m), Surhera Crossing (490 m), Pandwala Crossing (570 m), Pandwala Crossing (586 m)"
Primary School Baprola,28.641963,77.013733,4,4,0.000757193336698637,7.221681799700877e-08,9.310747634253734e-05,"BakkarWala School Baprola (19 m), Baprola Vidhyalaya (22 m), Baprola Village (225 m), Baprola Village (231 m), Baprola Village (251 m)"
Loknayak Puram,28.66094,77.0117,8,8,0.0005047955577990914,0.000584762807184145,0.00017800990982202474,"Loknayak Puram (26 m), bakkar wala flat (288 m), Bakkarwala Village Crossing (510 m), Bakkarwala Village Crossing (541 m), bakkar wala jj colony (646 m)"
GTB Nagar / Haqiqat Nagar,28.698283,77.2076,25,25,0.0017667844522968198,0.0020242388692074554,0.00027908061552156863,"GTB Nagar / Haqiqat Nagar (11 m), GTB Nagar / Haqiqat Nagar (14 m), GTB Nagar / Haqiqat Nagar (108 m), GTB Nagar (102 m), GTB Nagar (107 m)"
Sewa Kutir,28.70265,77.2098166666667,24,24,0.0005047955577990914,0.0009686943124679429,0.00014428628233545445,"Sewa Kutir (59 m), BBM Cluster Depot (228 m), BBM Cluster Depot (234 m), id hospital (366 m), GTB Nagar / Haqiqat Nagar (423 m)"
BBM Cluster Depot,28.704317,77.211183,25,25,0.0005047955577990914,0.0005167052271029542,0.00013038510359208953,"BBM Cluster Depot (13 m), Indra Vihar (214 m), Sewa Kutir (228 m), Indra Vihar (248 m), Sewa Kutir (286 m)"
Indra Vihar,28.7064,77.2121,13,13,0.0005047955577990914,0.00023478392619350784,0.00016458098914065396,"Indra Vihar (36 m), BBM Cluster Depot (245 m), BBM Cluster Depot (248 m), Mukharji Nagar Xing (333 m), Mukharji Nagar Xing (357 m)"
Mukharji Nagar Xing,28.7093,77.2137,13,13,0.0010095911155981827,0.001237082027479092,0.0003301223564362674,"Mukharji Nagar Xing (35 m), Batra Cinema (252 m), Batra Cinema (255 m), Mukharji Nagar Tank (278 m), Mukharji Nagar Tank (277 m)"
Bhai Parmanand Colony,28.7103,77.2086,9,9,0.0010095911155981827,0.002060829965530972,0.00028507945363400133,"Bhai Parmanand Colony (137 m), Mukharji Nagar Tank (244 m), Mukharji Nagar Tank (255 m), Radio Colony (414 m), Radio Colony (463 m)"
Bawana JJ Colony A-Block,28.8089,77.0524,7,7,0.001514386673397274,0.0011993158435907863,0.00034584006433251326,"Bawana JJ Colony KL- Block (6 m), Bawana JJ Colony A-Block (125 m), Bawana JJ Colony (131 m), Bawana JJ Colony (140 m), Air Force Station Bawana (164 m)"
Air Force Station,28.808207,77.049827,48,48,0.003281171125694094,0.03002211202719587,0.0005568589227864382,"Air Force Station (18 m), Air Force Stn Ghoga (25 m), Air Force Station Bawana (144 m), Bawana JJ Colony CRPF Camp (225 m), Bawana JJ Colony CRPF Camp (224 m)"
Industrial Area Bawana,28.7859,77.0413,1,1,0.0005047955577990914,1.6268557788992825e-06,0.0001262814379986312,"DSIDC Bawana/ Dhakewala (11 m), Dhakewala Bawana (36 m), DSIDC Sec-1 (Bawana) (43 m), DSIDC Office Bawana (633 m), DSIDC Office Bawana (643 m)"
Rohini Sec-18 Police Chowki,28.7388,77.136,3,3,0.0012619888944977284,6.071969255864144e-05,0.00019869588013235516,"Rohini Sec 18 (19 m), Rohini Sec 18 (25 m), Rohini Sec-18 Police Chowki (29 m), Badli Factory Area (236 m), Rohini Sec 18 Block (360 m)"
Rohini Jail,28.7298,77.1407,2,2,0.000757193336698637,1.6484883659126032e-05,0.00013645181722209964,"Badli Village (235 m), Badli Village (243 m), Badli School (251 m), Jail Road Rohini Sec 18 (360 m), Jail Road Sector 18 (386 m)"
Kalyan Vihar Terminal,28.693527,77.199123,2,2,0.0005047955577990914,0.0,0.00019563974577706727,"Kalyan Vihar Terminal (21 m), Nanak Piyau / DTC Colony (678 m), Nanak Piyau / DTC Colony (683 m), New Police Lines (754 m), New Police Line (770 m)"
P.S. Kamla Nagar,28.6805,77.1994,1,1,0.0005047955577990914,4.376912753864829e-05,0.00011336427586276207,"Shakti Nagar (15 m), Shakti Nagar (19 m), Birla Mills (207 m), Birla Mill (207 m), BIRLA MILL (207 m)"
Clock Tower,28.6756,77.2021,137,137,0.0027763755678950025,0.0027640067264386304,0.0004339872548369647,"Clock Tower (37 m), punjabi basti (148 m), Clock Tower (205 m), Clock Tower (230 m), Roshnara Bagh (257 m)"
Old Delhi Railway Station (Fatehpuri),28.66045,77.22565,12,12,0.001514386673397274,0.00024838541970685434,0.00019607204301462373,"Old Delhi Railway Station (Fatehpuri) (75 m), Old Delhi Railway Station (Fatehpuri) (75 m), Old Delhi Railway Station (Terminal) (217 m), Old Delhi Railway Station (221 m), Old Delhi Railway Station (Terminal) (223 m)"
Singhu Border Ramdev Marg,28.857115,77.124093,2,2,0.0002523977788995457,0.0,0.00013099783988979933,"Singhu Border Crossing (5 m), Singhu Border Crossing (13 m), Singhu Border Ramdev Marg (22 m), Singhu Border GT Road (68 m), Singhu Border GT Road (112 m)"
Vishal Enclave (Bawana Road),28.828638,77.072573,14,14,0.0020191822311963654,0.0379492753139628,0.0014432290760600817,"Vishal Enclave (Bawana Road) (30 m), Vishal Bagh (102 m), Kaushal Devi Netraheen Ashram (442 m), Kaushal Devi Netraheen Ashram (473 m), Vishal Bagh (547 m)"
Jantar Mantar (Tolstoy Marg),28.626694,77.215909,14,14,0.0020191822311963654,0.00026189858805788564,0.0002778382113274485,"Jantar Mantar (Tolstoy Marg) (32 m), Jantar Mantar (90 m), Palika Kender (108 m), Regal (125 m), PS Parliament / Jantar Mantar (178 m)"
Tolstoy Marg,28.626434,77.220328,14,14,0.0020191822311963654,9.385671296156754e-05,0.00027893711203904,"Tolstoy Marg (52 m), Tolstoy Marg (117 m), Janpath Market (205 m), Indian Oil Bhawan (248 m), Scindia House (294 m)"
Hargovind Enclave,28.645667,77.300467,26,26,0.0027763755678950025,0.0023120131060413627,0.000363822986128205,"Hargovind Enclave (0 m), Hargovind Enclave (21 m), Hargovind Enclave (54 m), Hargovind Enclave (63 m), Gagan Vihar (252 m)"
Karkardooma DDA Flats,28.652196,77.30168,3,3,0.0010095911155981827,0.0001834901714184919,0.00019105434734015077,"DDA Flats Karkardooma (2 m), DDA Flats Kakarduma (23 m), Karkardooma DDA Flats (27 m), Sharda Enclave (177 m), Sharda Enclave (201 m)"
Yojana Vihar,28.659797,77.315038,12,12,0.0010095911155981827,5.36919454317264e-05,0.0001468508490319835,"Yojana Vihar (6 m), Yojana Vihar (31 m), Yamuna Sports Complex (237 m), Ram Mandir Paschim Vihar (318 m), Yamuna Sports Complex (324 m)"
R Block Dilshad Garden,28.6793,77.3145,5,5,0.001514386673397274,0.0013430227310373673,0.00019168551848103236,"Dilshad Garden School (190 m), Govt School Dilshad Garden (250 m), A Block Dilshad Garden Bloomfield Public School (280 m), Dilshad Garden GT Road (R-212) (306 m), GTB Enclave (444 m)"
Dilshad Garden School,28.680834,77.313631,11,11,0.002271580010095911,0.011833301752078326,0.0005990315608961268,"Govt School Dilshad Garden (61 m), A Block Dilshad Garden Bloomfield Public School (165 m), R Block Dilshad Garden (190 m), GTB Enclave (256 m), GTB Enclave (274 m)"
Yamuna Vihar Cluster Depot,28.698623,77.271989,10,10,0.0010095911155981827,0.00026902132193599293,0.0002467551387568748,"Yamuna Vihar Cluster Depot (28 m), B-Block Yamuna Vihar (462 m), Yamuna Vihar Brijpuri (472 m), B-Block Yamuna Vihar (514 m), B-Block Yamuna Vihar (525 m)"
Mitraon Village,28.6082404777,76.947375103,73,73,0.003281171125694094,0.003901200376254757,0.0005199421917732921,"Mitraon Village (4 m), Mitraon Village (20 m), KAIR WOMEN COLLEGE (28 m), Mitraon Village (Kair Village Road) (222 m), Mitraon Village (Dhansa Road) (254 m)"
Mitraon Crossing,28.608343,76.951668,55,55,0.000757193336698637,7.912787826983203e-05,0.00013647956278482664,"DESU Mitraon (16 m), DESU OFFICE MITRAO (46 m), Mitraon Crossing (55 m), DESU OFFICE MITRAO (56 m), Mitraon Village (420 m)"
Surakh Pur Crossing,28.6155,76.976317,15,15,0.0010095911155981827,0.0006751176496671449,0.00011644190481319378,"Surakh Pur Crossing (10 m), Gopal Nagar (107 m), NajafGarh Terminal (117 m), Najafgarh Terminal (194 m), Najafgarh Terminal (194 m)"
New Anaj Mandi,28.61935,76.97385,62,62,0.003785966683493185,0.027664205388375083,0.000674333057001932,"New Anaj Mandi (63 m), New Anaj Mandi (207 m), Gopal Nagar (387 m), Gopal Nagar (426 m), Surakh Pur Crossing (490 m)"
Baba Haridass Nagar,28.623619,76.970388,11,11,0.0012619888944977284,0.008305828804298624,0.00037359465760076967,"Baba Haridass Nagar (24 m), New Anaj Mandi (375 m), Naveen Palace (558 m), New Anaj Mandi (582 m), New Anaj Mandi (640 m)"
Bangali Colony,28.6299,76.965867,5,5,0.000757193336698637,0.0003824038865993209,0.0002468996120301054,"Navin Palace (10 m), Saraswati Kunj Jharoda (64 m), Naveen Palace (267 m), Saraswati Kunj Jharoda (452 m), Sainik Enclave Jharoda (456 m)"
Shiv Mandir,28.634675,76.962955,45,45,0.002523977788995457,0.009359584859137342,0.00048109917858471627,"Sainik Enclave Jharoda (146 m), Saraswati Kunj Jharoda (149 m), CRPF Jharoda (447 m), CRPF Jharoda 1 (503 m), CRPF Jharoda (508 m)"
CRPF Jharoda,28.638267,76.960867,11,11,0.0012619888944977284,0.0018123114144872738,0.00033282485835725264,"CRPF Jharoda 1 (56 m), CRPF Jharoda (62 m), Shiv Mandir (447 m), PTS Jharoda (565 m), PTS Jharoda (580 m)"
PTS Jharoda,28.6429,76.958117,10,10,0.0005047955577990914,0.00013846297187884794,0.00013792968280863812,"PTS Jharoda (25 m), S.S. Kanya Vidhyalaya (463 m), S.S. Kanya Vidhyalaya (476 m), CRPF Jharoda (520 m), CRPF Jharoda 1 (524 m)"
S.S. Kanya Vidhyalaya,28.646717,76.955883,10,10,0.0005047955577990914,1.2744144352413314e-07,0.00015483546551444403,"S.S. Kanya Vidhyalaya (23 m), PTS Jharoda (476 m), PTS Jharoda (491 m), Jharoda Village (533 m), Jharoda Village (554 m)"
Jharoda Village,28.650904,76.952779,10,10,0.0005047955577990914,0.0003662051444767192,0.00014815142644441395,"Jharoda Village (32 m), Jharoda Kalan (533 m), S.S. Kanya Vidhyalaya (554 m), S.S. Kanya Vidhyalaya (570 m), Jharoda Kalan (610 m)"
Jharoda Kalan,28.655633,76.949583,12,12,0.0017667844522968198,0.0038587318415245573,0.0005483033666772041,"Jharoda Kalan (78 m), Jharoda Nala Crossing (368 m), Jharoda Nala Crossing (375 m), Jharoda Village (610 m), Jharoda Village (632 m)"
Jharoda Nala Crossing,28.658617,76.947783,10,10,0.000757193336698637,0.0012602890593800522,0.00019138660102979685,"Jharoda Nala Crossing (12 m), Jharoda Kalan (375 m), Jharoda Kalan (452 m), Jharoda Nala Crossing (704 m), Jharoda Nala Crossing (711 m)"
Satyapuram Jharoda,28.666183,76.942533,10,10,0.0005047955577990914,0.0,0.00019095789878270016,"Satyapuram Jharoda (132 m), Jharoda Nala Crossing (983 m), Jharoda Nala Crossing (991 m), Jharoda Nala Crossing (1159 m), Baba Haridass Gitanjali Enclave (1152 m)"
Geeta Colony Pul,28.650956,77.25196,9,9,0.0012619888944977284,0.001857642193035376,0.00026619752455669173,"Geeta Colony Road Crossing (59 m), Geeta Colony Road Crossing (77 m), Shanti Van Crossing (397 m), Shanti Van Crossing (413 m), Geeta Colony Road Crossing (437 m)"
Nangli Sakrawati Crossing,28.616222,77.007486,130,130,0.000757193336698637,0.0006354335473287975,0.00017404180920093602,"Nangli Sakrawati Crossing (18 m), Nangli Sakrawati Crossing (26 m), Nangli Sakrawati Crossing (52 m), Nangli Sakrawati (373 m), Nangli Sakrawati (389 m)"
Tuda Mandi,28.612458,76.99146,128,128,0.0010095911155981827,0.00027699628587926444,0.00015332331960575936,"Tuda Mandi (19 m), Tuda Mandi (88 m), Power House NajafGarh (404 m), Power House NajafGarh (471 m), Power House NajafGarh (473 m)"
Najafgarh Delhi Gate,28.6117352637536,76.985665896004,40,40,0.001514386673397274,0.0013044188622175106,0.0001458338349978364,"Najafgarh Delhi Gate (1 m), NajafGarh Delhi Gate (6 m), NajafGarh Delhi Gate (114 m), NajafGarh Delhi Gate (142 m), Health Centre (271 m)"
Kewal Park,28.7138,77.1799,13,13,0.0017667844522968198,0.0030124001405659683,0.00031486590138018957,"Azadpur (550 m), Azadpur (614 m), Azadpur Terminal (658 m), Kewal Park (632 m), Azadpur Terminal (681 m)"
Majlis Park Metro Station,28.7247399444187,77.1823140698986,5,5,0.0012619888944977284,0.003225637780245811,0.00022351508498392108,"Majlis Park Metro Station (64 m), Majlis Park DMRC Depot (241 m), Mukundpur Crossing (704 m), Mukand Pur More (808 m), Mukund Pur Chowk (847 m)"
Power House Rohini Sec 24,28.727167,77.080283,10,10,0.001514386673397274,0.0004658206368877754,0.0002795866045856842,"Power House Rohini Sec 24 (20 m), Sec-24 Pocket 5 (249 m), Begumpur Extension (447 m), Begumpur Extension (485 m), Deep Vihar (584 m)"
Krishna Colony,28.743833,77.08545,8,8,0.0010095911155981827,0.0017994842537102415,0.00016364709257863324,"ROHINI SECTOR 25 Deep Vihar (42 m), Prahlad Pur (197 m), Krishna Colony (401 m), Prehlad Pur Mandir (592 m), Rohini Sec 27 and 30 Crossing (568 m)"
Bawana JJ Colony,28.80911,77.05381,10,10,0.0005047955577990914,1.7228941596015258e-05,0.00011274279903654224,"Bawana JJ Colony (27 m), Bawana JJ Colony KL- Block (139 m), Bawana JJ Colony A-Block (140 m), Bawana JJ Colony A-Block (215 m), Jain Bekhunth Mandir (300 m)"
C6 B Janakpuri,28.613317,77.098433,3,3,0.0010095911155981827,9.040578827557433e-05,0.00012973795166503082,"C6 B Janakpuri (10 m), Janakpuri ABlock (164 m), Janakpuri C-5A (179 m), Desu Colony Janakpuri (266 m), Desu Colony Janakpuri (270 m)"
Janakpuri ABlock,28.6146,77.0976,1,1,0.0005047955577990914,0.0,6.736485861043481e-05,"Janakpuri C-5A (24 m), C5A Janakpuri (116 m), C6 B Janakpuri (164 m), C6 B Janakpuri (172 m), Janakpuri C5B/C4H (276 m)"
Kaushal Devi Netraheen Ashram,28.825515,77.069757,54,54,0.0010095911155981827,0.0005128577137151228,0.00021101705961741647,"Kaushal Devi Netraheen Ashram (34 m), Vishal Enclave (Bawana Road) (432 m), Vishal Enclave (Bawana Road) (442 m), Vishal Bagh (543 m), Sannoth Crossing / Ghoga Crossing (858 m)"
New Anaj Mandi Xing,28.842683,77.088691,14,14,0.000757193336698637,1.6182280620854365e-05,0.0001495731886293795,"BAL BICHU GHAR (5 m), LAMPUR MORE (68 m), Narela Rly Xing (133 m), Swatantra Ngr (203 m), NARELA OLD MANDI (205 m)"
Jhul-Jhuli Check Post / Ghumanhera Crossing,28.5352,76.909367,23,23,0.002523977788995457,0.006151128605549762,0.0007002740107416882,"Jhul-Jhuli Check Post / Ghumanhera Crossing (10 m), Jhul-Jhuli Check Post / Ghumanhera Crossing (37 m), Jhul-Jhuli Check Post / Ghumanhera Crossing (49 m), Jhuljhuli Xing (408 m), Jhuljhuli X-Ing (428 m)"
