stop_name,stop_lat,stop_lon,Routes Passing,Trips Passing,Degree,Betweenness,Score,Nearby Stops,Nearest Metro,Metro Line,Metro Distance (m),Walking Time (min)
Vasant Kunj Sec-B73,28.522576,77.157398,20,20,0.0012619888944977,0.0048513195845042,0.000277659232034,"Vasant Kunj Sec-B165 (50 m), Masood Pur Village (401 m), Masood Pur Village (413 m), Goenka public School (633 m), Goenka Public School (638 m)",Chhatarpur,Yellow Line,2460.9,29.53
Vasant Kunj Sec-D/3-4,28.5169,77.16152,41,41,0.0020191822311963,0.0006070898820534,0.0003510017240188,"Vasant Kunj Sec-D/3-4 (21 m), Kishan Garh (353 m), Kishan Garh (381 m), Kishan Garh 2 (572 m), Vasant Kunj Terminal (612 m)",Chhatarpur,Yellow Line,1736.0,20.83
Kishan Garh,28.51472,77.164148,41,41,0.0015143866733972,0.0038167085971464,0.0001980889071188,"Kishan Garh (39 m), Vasant Kunj Terminal (263 m), Vasant Kunj Sec-D/3-4 (353 m), Vasant Kunj Sec-D/3-4 (364 m), Vasant Kunj Sec-A (407 m)",Chhatarpur,Yellow Line,1383.56,16.6
Vasant Kunj Sec-A,28.511783,77.166724,24,24,0.0030287733467945,0.0119780081396428,0.0003908375689353,"Vasant Kunj Sec-A (5 m), Vasant Kunj Sec-A ILBS (20 m), Sec-A Vasant Kunj (40 m), Vasant Kunj Sec-A  Pkt - B/C (146 m), Vasant Kunj Terminal (150 m)",Chhatarpur,Yellow Line,985.41,11.83
Vasant Kunj Sec-A  Pkt - B/C,28.510465,77.166724,18,18,0.0012619888944977,0.0002832394196798,0.0002115155095243,"Sec-A Vasant Kunj (107 m), Vasant Kunj Sec-A ILBS (130 m), Vasant Kunj Sec-A (146 m), Vasant Kunj Sec-A (148 m), Vasant Kunj Terminal (275 m)",Chhatarpur,Yellow Line,910.27,10.92
Andheria Bagh More / Chhatarpur Metro Station,28.5086,77.17719,30,30,0.0022715800100959,0.0007980162427714,0.00048380867019,"Andheria More / Chhatarpur Metro Station (5 m), Andheria Bagh More (178 m), Andheria Bagh More (194 m), Chhattarpur Metro Station (257 m), Chhatarpur Metro Station (262 m)",Chhatarpur,Yellow Line,298.5,3.58
Dhaula Peer Lado Sarai,28.522031,77.198507,13,13,0.0012619888944977,3.020003578173794e-06,0.00019653886627,"Dhaula Peer (63 m), Dhola Peer (170 m), SaidulAJab (174 m), Lado Sarai Firni Road (179 m), Lado Sarai(Firni Road) (251 m)",Saket,Yellow Line,1512.78,18.15
Ambedkar Nagar Terminal,28.515949,77.225686,48,48,0.0022715800100959,0.0017622430731441,0.0002558502309057,"Ambedkar Nagar Terminal (0 m), DIPSAR College of Pharmacy (83 m), DIPSAR Ambedkar Nagar College of Pharmacy (91 m), Khanpur Ambedkar Nagar (96 m), Khanpur Ambedkar Nagar (128 m)",Saket,Yellow Line,1500.06,18.0
Hari Nagar (Mohan Mandir) Mayapuri,28.6306587404243,77.1245806694838,29,29,0.0010095911155981,0.0002368049566241,0.0002273358510426,"Hari Nagar (Mohan Mandir) Mayapuri (31 m), Metal Forging (113 m), Metal Forging (157 m), Metal Forging (175 m), Metal Forging (252 m)",Mayapuri,Pink Line,880.98,10.57
Beriwala Bagh,28.631183,77.112167,35,35,0.0012619888944977,0.0010423483365215,0.0001960403168618,"Beriwala Bagh (5 m), Beriwala Bagh (35 m), Swarg Ashram (268 m), Swarg Ashram (271 m), DDU Hospital (350 m)",Subhash Nagar,Blue Line,1223.69,14.68
Hari Nagar Depot,28.624983,77.1022,67,67,0.0020191822311963,0.0025297553638347,0.0004035452491832,"Hari Nagar Depot (21 m), Hari Nagar Depot (115 m), Hari Nagar Depot (118 m), Hari Nagar Depot (130 m), Hari Nagar Depot (131 m)",Tilak Nagar,Blue Line,1397.86,16.77
Bharti College / C2B Janak Puri,28.621752,77.092199,20,20,0.0022715800100959,0.0005967847805133,0.0003882832881377,"Janak Puri B-3 (140 m), Bharti College (144 m), Bharti College (157 m), GSKV School No-1 B-Block (327 m), district park janak puri (337 m)",Dabri Mor-Janakpuri South,Magenta Line,955.57,11.47
Vikas Nagar,28.64067,77.05573,9,9,0.000504795557799,0.000504795557799,0.0001949232880336,"Vikas Nagar (24 m), Hastsal JJ Colony (688 m), hasthshal jj colony (695 m), lig flats hasthshal (725 m), Hastsal JJ Colony (884 m)",Vaishali,Blue Line branch,1294.16,15.53
Hastsal JJ Colony,28.64828,77.053014,9,9,0.0002523977788995,0.0,0.0001208641209153,"hasthshal jj colony (218 m), Hastsal JJ Colony (236 m), Nilothi Village (649 m), Nilothi Village (650 m), Vikas Nagar (878 m)",Vaishali,Blue Line branch,1572.93,18.88
Bawana Sec 6 / 7 Crossing,28.81729,77.06246,16,16,0.0010095911155981,0.0005308542505086,0.0001866236904236,"Bawana Sec 6 / 7 Crossing (40 m), Sannoth Xing (258 m), Sannoth Crossing / Ghoga Crossing (272 m), Sannoth Crossing / Ghoga Crossing (279 m), Sannoth Crossing / Ghoga Crossing (303 m)",Samaypur Badli,Yellow Line,10939.17,131.28
Bawana Sec 5 Cluster Depot,28.810288767539,77.0754139017046,26,26,0.0007571933366986,0.0018538152476948,0.0002166413752264,"Bawana Sec 5 Cluster Depot (58 m), Shiv Mandir Sannoth (339 m), Shiv Mandir Sannoth (354 m), Sannoth Village (722 m), Sannoth Village (732 m)",Samaypur Badli,Yellow Line,9520.76,114.25
Govt Press Kali Mandir,28.636592,77.225232,12,12,0.0020191822311963,0.0015253136043518,0.0002888771827059,"Govt Press Kali Mandir (32 m), Shivaji Park (251 m), Shivaji Park (261 m), Minto Road (309 m), Minto Road Terminal (344 m)",Rajiv Chowk,Yellow Line,686.36,8.24
DDU Marg Railway Colony,28.634426,77.228952,14,14,0.0010095911155981,0.0006676198977453,0.0002054457709289,"DDU Marg Railway Colony (31 m), Govt Sr Sec School DDU Marg (321 m), Govt Sr Sec School DDU Marg (324 m), Govt Press Kali Mandir (426 m), Govt Press Kali Mandir (436 m)",Barakhambha Road,Blue Line,644.62,7.74
Govt Sr Sec School DDU Marg,28.632829,77.231727,14,14,0.0007571933366986,0.0002070070927916,0.0001195321713004,"Govt Sr Sec School DDU Marg (26 m), Mata Sundari Mor Woman Court DDU Marg (281 m), Mata Sundari Mor Woman Court DDU Marg (291 m), DDU Marg Railway Colony (324 m), DDU Marg Railway Colony (339 m)",Barakhambha Road,Blue Line,739.74,8.88
Mata Sundari Mor Woman Court DDU Marg,28.631375,77.234203,4,4,0.000504795557799,0.0,8.116004278476465e-05,"Mata Sundari Mor Woman Court DDU Marg (28 m), Govt Sr Sec School DDU Marg (291 m), Govt Sr Sec School DDU Marg (296 m), Bal Bhawan DDU Marg (424 m), Bal Bhawan DDU Marg (430 m)",Mandi House,Blue Line,644.96,7.74
Bal Bhawan DDU Marg,28.629258,77.237815,30,30,0.002776375567895,0.000698821710286,0.0003634290702178,"Bal Bhawan DDU Marg (22 m), ITO (DDU Marg) (273 m), i.t.o. (315 m), ITO (Agarwal Chowk) (331 m), ITO (358 m)",ITO,Violet Line,380.29,4.56
ISBT Anand Vihar Terminal,28.6469533887376,77.3146675042962,12,12,0.0007571933366986,2.4241903194920307e-05,0.0001759268581809,"Anand Vihar ISBT Terminal (27 m), Anand Vihar ISBT Terminal (73 m), Anand Vihar ISBT Terminal (75 m), ISBT Anand Vihar (279 m), ISBT Anand Vihar (284 m)",Anand Vihar ISBT,Blue Line branch,326.93,3.92
Rajokari Crossing NH-8,28.523139,77.099001,40,40,0.0020191822311963,0.0023815944934049,0.0005334478007617,"Rajokari Crossing NH-8 (52 m), Shiv Murti -2 (105 m), Rajkori Crossing (113 m), Shiv Murti-II (334 m), orchid hotel (850 m)",Delhi Aerocity,Orange Line,3555.62,42.67
Uppal Hotel,28.536237,77.102112,61,61,0.0015143866733972,0.0001965046955718,0.0002186267035892,"Uppal Hotel (117 m), Samlakha Xing (613 m), Shiv Murti (NH-8) (631 m), Shiv Murti II (633 m), Shiv Murti / Dwarka More (637 m)",Delhi Aerocity,Orange Line,2299.15,27.59
Azad Market,28.6627,77.2075,100,100,0.002776375567895,0.0239224346334775,0.0003369280620168,"Azad market (23 m), Kishan Ganj Dispensary (63 m), Azad Market (69 m), Dcm Chowk (93 m), D C M CHOWK (150 m)",Pul Bangash,Red Line,407.32,4.89
Laxmi Narayan Temple,28.632285,77.199257,23,23,0.0015143866733972,8.148068128703248e-05,0.0003107612520135,"Laxmi Narayan Mandir (5 m), Laxmi Narayan Temple (169 m), Kali Bari (209 m), Kali Bari Marg (216 m), Kali Bari Marg Crossing (217 m)",Ramakrishna Ashram Marg,Blue Line,1193.96,14.33
Kali Bari Marg,28.630641,77.198066,11,11,0.0007571933366986,9.704959915946857e-05,0.0001458266038052,"Kali Bari (7 m), Kali Bari Marg Crossing (15 m), Laxmi Narayan Temple (216 m), Laxmi Narayan Mandir (220 m), BIRLA MANDIR (348 m)",Ramakrishna Ashram Marg,Blue Line,1402.02,16.82
Rohini Sec 22 Terminal,28.718025,77.0638,21,21,0.0022715800100959,0.0013266190523955,0.0002796778543593,"Rohini Sec 22 Terminal (19 m), Rohini Sec-22 Terminal (25 m), Aggarsain Hospital (Rohini Sec 22) (157 m), Aggarsain Hospital (Rohini Sec 22) (163 m), Begumpur (423 m)",Nangloi,Green Line,3949.32,47.39
Karala Pathsala Jain Mandir,28.726356,77.053345,9,9,0.0012619888944977,0.002823946688136,0.0002119511951214,"Karala Patshala (23 m), Jain Hospital (425 m), Sukhbeer Nagar (449 m), Sukhbeer Nagar (452 m), Rajeev Nagar (520 m)",Nangloi Railway station,Green Line,4901.95,58.83
Sukhbeer Nagar,28.727533,77.04895,8,8,0.0007571933366986,4.2480481174711046e-08,9.899359219546251e-05,"Sukhbeer Nagar (11 m), Jain Hospital (28 m), Rama Vihar (327 m), Rama Vihar (356 m), Karala Patshala (445 m)",Rajdhani Park,Green Line,5036.09,60.44
Rani Khera School / Bhagya Vihar,28.70908,77.02799,29,29,0.0025239777889954,0.0023924351728323,0.0005727588697286,"Rani Khera School / Bhagya Vihar (30 m), Mubarakpur Xing (380 m), Mubarak Pur Crossing (392 m), Mubarak Pur Crossing (414 m), Meer Vihar (537 m)",Mundka,Green Line,2963.96,35.57
Rani Khera Depot 1,28.701092,77.033813,20,20,0.000504795557799,0.0,9.429937492273628e-05,"Rani Khera Depot I (3 m), Rani Khera Depot II (115 m), Rani Khera Depot II (161 m), Rani Khera Depot III (341 m), Rani Khera Depot III (345 m)",Mundka,Green Line,2091.95,25.1
Maharana Pratap Chowk,28.588067,77.1509,10,10,0.000504795557799,0.0,8.419329948713278e-05,"RR Hospital (530 m), RR Hospital / Maharana Pratap Chowk (617 m), Air Force HQ / Subroto Park (646 m), Air Force HQ / Subroto Park (676 m), R R Line (848 m)",Dhaula Kuan,Orange Line,1138.59,13.66
Delhi Jal Board Bawana,28.815434,77.058213,67,67,0.0015143866733972,0.0030770255789717,0.0002553817205971,"Delhi Jal Board Bawana (20 m), pfa gau shala (285 m), Air Force Stn Ghoga (379 m), ghoga x ing (396 m), Bawana Sec 6 / 7 Crossing (424 m)",Rithala,Red Line,11526.53,138.32
Bawana JJ Colony CRPF Camp,28.8067105092152,77.0482622525558,92,92,0.0040383644623927,0.0071992126427261,0.0007924729247488,"Bawana JJ Colony CRPF Camp (10 m), Bawana JJ Colony CRPF Camp (40 m), JJ Colony Bawana Road (52 m), Bawana JJ Colony CRPF Camp (62 m), Air Force Stn Ghoga (205 m)",Rithala,Red Line,11124.59,133.5
Bawana JJ Colony KL Block,28.8036107287643,77.0498509407312,2,2,0.0002523977788995,0.0,5.126524670264329e-05,"Bawana JJ Colony KL Block (25 m), Bawana JJ Colony CRPF Camp (377 m), Bawana JJ Colony CRPF Camp (384 m), JJ Colony Bawana Road (401 m), Bawana JJ Colony CRPF Camp (408 m)",Rithala,Red Line,10750.44,129.01
Maujpur Metro Station,28.69202,77.27931,8,8,0.0007571933366986,5.672972700933091e-06,7.998964496156644e-05,"Babarpur Ext / Maujpur Metro Station (34 m), Maujpur/Babarpur Metro Station (44 m), Babar Pur Ext Terminal (129 m), Babarpur Extension (146 m), Babar Pur Ext Terminal (148 m)",Maujpur-Babarpur,Pink Line,31.03,0.37
Gurudwara Nanak Sar Crossing (Signature Bridge),28.704867,77.2471,16,16,0.0010095911155981,0.0007724448510509,0.0002797469672882,"Rajeev Nagar (22 m), Gurudwara Nanak Sar Crossing (Signature Bridge) (43 m), Nanaksar Gurudwara Crossing (143 m), Rajeev Nagar (Signature Bridge) (154 m), Rajeev Nagar (Wazirabad Road) (402 m)",Shyam Park,Red Line,2193.02,26.32
Andheria More / Chhatarpur Metro Station,28.508617,77.177233,23,23,0.0035335689045936,0.0202496963449541,0.000633129485395,"Andheria Bagh More / Chhatarpur Metro Station (5 m), Andheria Bagh More (174 m), Andheria Bagh More (189 m), Chhattarpur Metro Station (261 m), Chhatarpur Metro Station (266 m)",Chhatarpur,Yellow Line,302.84,3.63
Qutub Minar,28.52647,77.1865,51,51,0.0020191822311963,0.001634738615202,0.0003039787047603,"Mehrauli (30 m), Qutub Minar (44 m), Mehrauli (96 m), Qutab Minar (144 m), Feroz S Road (142 m)",Chhatarpur,Yellow Line,2460.86,29.53
Radha Swami Satsang Sec-23 Dwarka,28.566795,77.049037,16,16,0.0025239777889954,0.0342992750843531,0.0017915789779786,"Radha Swami Satsang Sec-23 Dwarka (21 m), Radha Swami Satsang Sec-23 Dwarka (79 m), Radha Swami Satsang Sec-23 Dwarka (141 m), Pochan Pur Village Dwarka Sec 23 (185 m), Pochan Pur Village Dwarka Sec 23 (188 m)",Dwarka,Blue Line,1242.18,14.91
Natthupura Terminal,28.768915,77.18095,10,10,0.0012619888944977,0.0005944711094864,0.0003232365813911,"Natthupura Terminal (12 m), Natthupura Crossing Terminal (17 m), Natthupura (22 m), Natthupura Terminal (25 m), Natthu Pura Crossing (32 m)",Majlis Park,Pink Line,4931.21,59.18
Ekta Garden Harijan Basti,28.7555,77.1983,10,10,0.0010095911155981,0.0002969852052235,0.0002474118000213,"Ekta Garden- Harijan Basti (11 m), Ekta Garden Harijan Basti (147 m), Burari Village (170 m), Burari Village (173 m), Burari Garhi (381 m)",Majlis Park,Pink Line,3795.18,45.54
Balti Factory,28.7467,77.1983,13,13,0.0012619888944977,0.0012471489819701,0.0003092595593844,"Balti Factory (142 m), Kamal Vihar (155 m), Kamal Vihar (161 m), Chetan Bihari Mandir Sant Nagar (224 m), Sarvodhya Vidhyalay Burari (256 m)",Majlis Park,Pink Line,2939.05,35.27
Sant Nagar Main Market,28.7418,77.198,10,10,0.0017667844522968,0.0049090046313085,0.0003558734437896,"Sant Nagar Main Market (28 m), Frances School (272 m), Frances School (286 m), Chetan Bihari Mandir Sant Nagar (321 m), Sant Nagar A-1 (342 m)",Majlis Park,Pink Line,2481.87,29.78
Burari Transport Authority,28.730567,77.198467,9,9,0.0012619888944977,0.0086467500076191,0.0001571031380384,"STA Burari (73 m), STA Burari (90 m), Burari Transport Authourity (189 m), Burari Crossing (190 m), Burari Transport Authourity (197 m)",Majlis Park,Pink Line,1749.79,21.0
Mukundpur Crossing,28.7310162957382,77.1834225021905,3,3,0.0007571933366986,8.497181494568865e-05,0.0001516978837806,"Mukund Pur Chowk (149 m), Mukand Pur More (262 m), Mukund Pur Crossing (294 m), Majlis Park Metro Station (704 m), Majlis Park Metro Station (711 m)",Majlis Park,Pink Line,743.61,8.92
Majlis Park Metro Station,28.7246136059136,77.182951056832,5,5,0.0012619888944977,0.0032256377802458,0.0002235150849839,"Majlis Park Metro Station (64 m), Majlis Park DMRC Depot (302 m), Mukundpur Crossing (711 m), Mukand Pur More (794 m), Mukund Pur Chowk (851 m)",Majlis Park,Pink Line,98.53,1.18
Majlis Park DMRC Depot,28.724541472848,77.1798563205248,8,8,0.0007571933366986,6.968604285188266e-05,0.0001387699079745,"Majlis Park Metro Station (241 m), Majlis Park Metro Station (302 m), Mukundpur Crossing (798 m), Mukund Pur Crossing (897 m), Mukund Pur Chowk (946 m)",Majlis Park,Pink Line,206.27,2.48
